"payment_id","film_id","title","amount"
21542,72,"Bill Others","2.99"
21543,402,"Harper Dying","2.99"
21544,731,"Right Cranes","4.99"
21545,73,"Bingo Talented","4.99"
21546,26,"Annie Identity","4.99"
21547,229,"Devil Desire","4.99"
21548,207,"Dangerous Uptown","4.99"
21549,589,"Modern Dorado","4.99"
21550,852,"Strangelove Desire","1.99"
21551,614,"Name Detective","4.99"
21552,940,"Victory Academy","0.99"
21553,893,"Titans Jerk","8.99"
21554,416,"Highball Potter","2.99"
21555,130,"Celebrity Horn","1.99"
21556,899,"Towers Hurricane","0.99"
21557,544,"Madison Trap","5.99"
21558,233,"Disciple Mother","4.99"
21559,951,"Voyage Legally","0.99"
21560,321,"Flash Wars","9.99"
21561,123,"Casablanca Super","4.99"
21562,505,"Labyrinth League","2.99"
21563,869,"Suspects Quills","4.99"
21564,976,"Wind Phantom","0.99"
21565,546,"Madre Gables","2.99"
21566,398,"Hanover Galaxy","4.99"
21567,857,"Strictly Scarface","4.99"
21568,293,"Exorcist Sting","2.99"
21569,856,"Streetcar Intentions","4.99"
21570,286,"Enough Raging","2.99"
21571,10,"Aladdin Calendar","4.99"
21572,491,"Jumping Wrath","1.99"
21573,342,"Fugitive Maguire","4.99"
21574,574,"Midnight Westward","0.99"
21575,861,"Suit Walls","4.99"
21576,628,"Northwest Polish","2.99"
21577,109,"Butterfly Chocolat","6.99"
21578,500,"Kiss Glory","4.99"
21579,422,"Hollow Jeopardy","4.99"
21580,416,"Highball Potter","0.99"
21581,65,"Behavior Runaway","6.99"
21582,908,"Trap Guys","4.99"
21583,855,"Streak Ridgemont","0.99"
21584,889,"Ties Hunger","5.99"
21585,442,"Hunting Musketeers","2.99"
21586,53,"Bang Kwai","3.99"
21587,948,"Voice Peach","0.99"
21588,330,"Forrester Comancheros","6.99"
21589,997,"Youth Kick","3.99"
21590,99,"Bringing Hysterical","2.99"
21591,373,"Graduate Lord","2.99"
21592,661,"Past Suicides","4.99"
21593,524,"Lion Uncut","0.99"
21594,676,"Philadelphia Wife","4.99"
21595,918,"Twisted Pirates","7.99"
21596,90,"Boulevard Mob","0.99"
21597,822,"Soup Wisdom","3.99"
21598,895,"Tomorrow Hustler","2.99"
21599,103,"Bucket Brotherhood","4.99"
21600,282,"Encounters Curtain","4.99"
21601,26,"Annie Identity","6.99"
21602,302,"Fantasia Park","3.99"
21603,110,"Cabin Flash","4.99"
21604,351,"Gaslight Crusade","2.99"
21605,888,"Thin Sagebrush","8.99"
21606,560,"Mars Roman","0.99"
21607,783,"Shane Darkness","2.99"
21608,845,"Stepmom Dream","4.99"
21609,377,"Grease Youth","0.99"
21610,505,"Labyrinth League","2.99"
21611,231,"Dinosaur Secretary","4.99"
21612,242,"Doom Dancing","0.99"
21613,28,"Anthem Luke","4.99"
21614,138,"Chariots Conspiracy","4.99"
21615,847,"Stock Glass","2.99"
21616,83,"Blues Instinct","6.99"
21617,892,"Titanic Boondock","6.99"
21618,734,"Road Roxanne","5.99"
21619,350,"Garden Island","9.99"
21620,708,"Quills Bull","5.99"
21621,664,"Patriot Roman","5.99"
21622,665,"Patton Interview","7.99"
21623,611,"Musketeers Wait","4.99"
21624,838,"Stagecoach Armageddon","7.99"
21625,760,"Samurai Lion","2.99"
21626,979,"Witches Panic","5.99"
21627,630,"Notting Speakeasy","0.99"
21628,366,"Goldfinger Sensibility","3.99"
21629,392,"Hall Cassidy","5.99"
21630,708,"Quills Bull","4.99"
21631,640,"Opus Ice","5.99"
21632,717,"Rear Trading","0.99"
21633,259,"Duck Racer","2.99"
21634,137,"Charade Duffel","2.99"
21635,938,"Velvet Terminator","9.99"
21636,922,"Undefeated Dalmations","4.99"
21637,100,"Brooklyn Desert","6.99"
21638,508,"Lambs Cincinatti","6.99"
21639,845,"Stepmom Dream","4.99"
21640,340,"Frontier Cabin","5.99"
21641,702,"Pulp Beverly","2.99"
21642,556,"Maltese Hope","6.99"
21643,722,"Reef Salute","0.99"
21644,628,"Northwest Polish","4.99"
21645,10,"Aladdin Calendar","7.99"
21646,134,"Champion Flatliners","7.99"
21647,43,"Atlantis Cause","2.99"
21648,107,"Bunch Minds","4.99"
21649,583,"Mission Zoolander","6.99"
21650,987,"Words Hunter","2.99"
21651,638,"Operation Operation","2.99"
21652,151,"Cincinatti Whisperer","6.99"
21653,45,"Attraction Newton","4.99"
21654,786,"Shepherd Midsummer","0.99"
21655,396,"Hanging Deep","4.99"
21656,590,"Money Harold","2.99"
21657,696,"Pride Alamo","0.99"
21658,81,"Blindness Gun","5.99"
21659,767,"Scalawag Duck","4.99"
21660,687,"Pocus Pulp","2.99"
21661,787,"Shining Roses","0.99"
21662,905,"Trainspotting Strangers","4.99"
21663,764,"Saturday Lambs","6.99"
21664,918,"Twisted Pirates","7.99"
21665,716,"Reap Unfaithful","2.99"
21666,77,"Birds Perdition","6.99"
21667,124,"Casper Dragonfly","4.99"
21668,183,"Conversation Downhill","4.99"
21669,762,"Sassy Packer","0.99"
21670,856,"Streetcar Intentions","6.99"
21671,349,"Gangs Pride","2.99"
21672,429,"Honey Ties","0.99"
21673,967,"Weekend Personal","2.99"
21674,849,"Storm Happiness","3.99"
21675,323,"Flight Lies","5.99"
21676,697,"Primary Glass","0.99"
21677,489,"Juggler Hardly","3.99"
21678,109,"Butterfly Chocolat","5.99"
21679,397,"Hanky October","4.99"
21680,59,"Bear Graceland","6.99"
21681,260,"Dude Blindness","9.99"
21682,320,"Flamingos Connecticut","4.99"
21683,843,"Steel Santa","5.99"
21684,266,"Dynamite Tarzan","4.99"
21685,319,"Fish Opus","5.99"
21686,496,"Kick Savannah","0.99"
21687,574,"Midnight Westward","3.99"
21688,356,"Giant Troopers","2.99"
21689,284,"Enemy Odds","4.99"
21690,437,"House Dynamite","2.99"
21691,745,"Roses Treasure","7.99"
21692,263,"Durham Panky","4.99"
21693,504,"Kwai Homeward","3.99"
21694,300,"Falcon Volume","4.99"
21695,420,"Holes Brannigan","5.99"
21696,859,"Sugar Wonka","6.99"
21697,304,"Fargo Gandhi","7.99"
21698,196,"Cruelty Unforgiven","0.99"
21699,977,"Window Side","2.99"
21700,289,"Eve Resurrection","7.99"
21701,79,"Blade Polish","0.99"
21702,500,"Kiss Glory","4.99"
21703,772,"Sea Virgin","2.99"
21704,467,"Intrigue Worst","0.99"
21705,229,"Devil Desire","5.99"
21706,194,"Crow Grease","0.99"
21707,379,"Greedy Roots","0.99"
21708,688,"Polish Brooklyn","0.99"
21709,436,"Hours Rage","6.99"
21710,37,"Arizona Bang","2.99"
21711,862,"Summer Scarface","0.99"
21712,235,"Divide Monster","2.99"
21713,977,"Window Side","7.99"
21714,899,"Towers Hurricane","0.99"
21715,957,"War Notting","4.99"
21716,590,"Money Harold","8.99"
21717,640,"Opus Ice","7.99"
21718,823,"South Wait","3.99"
21719,677,"Pianist Outfield","1.99"
21720,207,"Dangerous Uptown","4.99"
21721,175,"Confused Candles","3.99"
21722,80,"Blanket Beverly","3.99"
21723,551,"Maiden Home","7.99"
21724,551,"Maiden Home","6.99"
21725,249,"Dracula Crystal","1.99"
21726,122,"Carrie Bunch","2.99"
21727,723,"Reign Gentlemen","2.99"
21728,226,"Destiny Saturday","4.99"
21729,525,"Loathing Legally","0.99"
21730,500,"Kiss Glory","4.99"
21731,772,"Sea Virgin","2.99"
21732,50,"Baked Cleopatra","2.99"
21733,672,"Perfect Groove","4.99"
21734,231,"Dinosaur Secretary","4.99"
21735,374,"Graffiti Love","1.99"
21736,8,"Airport Pollock","6.99"
21737,961,"Wash Heavenly","4.99"
21738,963,"Watch Tracy","0.99"
21739,392,"Hall Cassidy","4.99"
21740,902,"Trading Pinocchio","5.99"
21741,326,"Flying Hook","4.99"
21742,855,"Streak Ridgemont","0.99"
21743,446,"Hysterical Grail","4.99"
21744,147,"Chocolat Harry","0.99"
21745,412,"Heavyweights Beast","4.99"
21746,355,"Ghostbusters Elf","0.99"
21747,833,"Splendor Patton","0.99"
21748,853,"Stranger Strangers","4.99"
21749,666,"Paycheck Wait","9.99"
21750,460,"Innocent Usual","4.99"
21751,363,"Go Purple","3.99"
21752,142,"Chicken Hellfighters","3.99"
21753,664,"Patriot Roman","2.99"
21754,730,"Ridgemont Submarine","1.99"
21755,763,"Satisfaction Confidential","4.99"
21756,735,"Robbers Joon","2.99"
21757,246,"Doubtfire Labyrinth","4.99"
21758,690,"Pond Seattle","2.99"
21759,234,"Disturbing Scarface","2.99"
21760,149,"Christmas Moonshine","0.99"
21761,789,"Shock Cabin","2.99"
21762,408,"Head Stranger","4.99"
21763,690,"Pond Seattle","2.99"
21764,393,"Halloween Nuts","3.99"
21765,403,"Harry Idaho","4.99"
21766,201,"Cyclone Family","2.99"
21767,111,"Caddyshack Jedi","0.99"
21768,906,"Tramp Others","0.99"
21769,19,"Amadeus Holy","3.99"
21770,569,"Menagerie Rushmore","2.99"
21771,206,"Dancing Fever","1.99"
21772,958,"Wardrobe Phantom","2.99"
21773,542,"Lust Lock","2.99"
21774,24,"Analyze Hoosiers","2.99"
21775,957,"War Notting","5.99"
21776,86,"Boogie Amelie","4.99"
21777,334,"Freddy Storm","6.99"
21778,854,"Strangers Graffiti","8.99"
21779,643,"Orient Closer","4.99"
21780,494,"Karate Moon","2.99"
21781,418,"Hobbit Alien","0.99"
21782,857,"Strictly Scarface","2.99"
21783,147,"Chocolat Harry","3.99"
21784,78,"Blackout Private","2.99"
21785,154,"Clash Freddy","2.99"
21786,334,"Freddy Storm","4.99"
21787,53,"Bang Kwai","2.99"
21788,37,"Arizona Bang","4.99"
21789,594,"Montezuma Command","0.99"
21790,403,"Harry Idaho","4.99"
21791,834,"Spoilers Hellfighters","0.99"
21792,188,"Crazy Home","2.99"
21793,601,"Moulin Wake","0.99"
21794,287,"Entrapment Satisfaction","1.99"
21795,772,"Sea Virgin","2.99"
21796,137,"Charade Duffel","6.99"
21797,56,"Barefoot Manchurian","5.99"
21798,618,"Necklace Outbreak","1.99"
21799,662,"Paths Control","9.99"
21800,409,"Heartbreakers Bright","6.99"
21801,322,"Flatliners Killer","4.99"
21802,99,"Bringing Hysterical","4.99"
21803,584,"Mixed Doors","4.99"
21804,757,"Sagebrush Clueless","2.99"
21805,69,"Beverly Outlaw","8.99"
21806,254,"Driver Annie","2.99"
21807,846,"Sting Personal","6.99"
21808,115,"Campus Remember","6.99"
21809,22,"Amistad Midsummer","2.99"
21810,37,"Arizona Bang","6.99"
21811,241,"Donnie Alley","4.99"
21812,255,"Driving Polish","5.99"
21813,759,"Salute Apollo","6.99"
21814,311,"Fiction Christmas","4.99"
21815,661,"Past Suicides","4.99"
21816,350,"Garden Island","5.99"
21817,756,"Saddle Antitrust","2.99"
21818,734,"Road Roxanne","7.99"
21819,596,"Moonshine Cabin","4.99"
21820,18,"Alter Victory","0.99"
21821,952,"Wagon Jaws","2.99"
21822,103,"Bucket Brotherhood","4.99"
21823,235,"Divide Monster","2.99"
21824,850,"Story Side","2.99"
21825,654,"Panky Submarine","6.99"
21826,553,"Maker Gables","4.99"
21827,84,"Boiled Dares","4.99"
21828,284,"Enemy Odds","6.99"
21829,515,"Legally Secretary","4.99"
21830,127,"Cat Coneheads","4.99"
21831,34,"Arabia Dogma","3.99"
21832,48,"Backlash Undefeated","9.99"
21833,480,"Jeepers Wedding","8.99"
21834,167,"Coma Head","4.99"
21835,493,"Kane Exorcist","0.99"
21836,127,"Cat Coneheads","4.99"
21837,468,"Invasion Cyclone","2.99"
21838,234,"Disturbing Scarface","2.99"
21839,382,"Grit Clockwork","3.99"
21840,505,"Labyrinth League","3.99"
21841,911,"Trip Newton","4.99"
21842,710,"Rage Games","4.99"
21843,833,"Splendor Patton","2.99"
21844,447,"Ice Crossing","2.99"
21845,753,"Rush Goodfellas","3.99"
21846,758,"Saints Bride","3.99"
21847,8,"Airport Pollock","5.99"
21848,99,"Bringing Hysterical","2.99"
21849,504,"Kwai Homeward","4.99"
21850,106,"Bulworth Commandments","5.99"
21851,814,"Snatch Slipper","4.99"
21852,30,"Anything Savannah","7.99"
21853,854,"Strangers Graffiti","4.99"
21854,75,"Bird Independence","4.99"
21855,229,"Devil Desire","6.99"
21856,184,"Core Suit","5.99"
21857,292,"Excitement Eve","1.99"
21858,438,"Human Graffiti","4.99"
21859,133,"Chamber Italian","4.99"
21860,167,"Coma Head","4.99"
21861,206,"Dancing Fever","0.99"
21862,786,"Shepherd Midsummer","2.99"
21863,960,"Wars Pluto","3.99"
21864,850,"Story Side","0.99"
21865,746,"Rouge Squad","1.99"
21866,51,"Balloon Homeward","2.99"
21867,9,"Alabama Devil","5.99"
21868,746,"Rouge Squad","0.99"
21869,169,"Comforts Rush","3.99"
21870,768,"Scarface Bang","4.99"
21871,555,"Mallrats United","3.99"
21872,643,"Orient Closer","6.99"
21873,828,"Spiking Element","2.99"
21874,655,"Panther Reds","8.99"
21875,956,"Wanda Chamber","5.99"
21876,521,"Lies Treatment","4.99"
21877,176,"Congeniality Quest","3.99"
21878,382,"Grit Clockwork","0.99"
21879,771,"Scorpion Apollo","4.99"
21880,457,"Independence Hotel","0.99"
21881,727,"Resurrection Silverado","1.99"
21882,646,"Outbreak Divine","1.99"
21883,135,"Chance Resurrection","8.99"
21884,488,"Joon Northwest","0.99"
21885,635,"Oklahoma Jumanji","0.99"
21886,646,"Outbreak Divine","0.99"
21887,666,"Paycheck Wait","4.99"
21888,330,"Forrester Comancheros","4.99"
21889,930,"Vacation Boondock","3.99"
21890,509,"Language Cowboy","0.99"
21891,906,"Tramp Others","0.99"
21892,914,"Trouble Date","4.99"
21893,385,"Groundhog Uncut","5.99"
21894,716,"Reap Unfaithful","5.99"
21895,1,"Academy Dinosaur","3.99"
21896,754,"Rushmore Mermaid","2.99"
21897,345,"Gables Metropolis","2.99"
21898,411,"Heavenly Gun","4.99"
21899,683,"Pity Bound","6.99"
21900,263,"Durham Panky","6.99"
21901,739,"Rocky War","4.99"
21902,593,"Monterey Labyrinth","0.99"
21903,956,"Wanda Chamber","4.99"
21904,684,"Pizza Jumanji","4.99"
21905,775,"Seattle Expecations","7.99"
21906,833,"Splendor Patton","2.99"
21907,720,"Redemption Comforts","7.99"
21908,528,"Lolita World","2.99"
21909,823,"South Wait","2.99"
21910,706,"Queen Luke","4.99"
21911,875,"Talented Homicide","0.99"
21912,638,"Operation Operation","4.99"
21913,705,"Purple Movie","5.99"
21914,72,"Bill Others","5.99"
21915,850,"Story Side","0.99"
21916,380,"Greek Everyone","2.99"
21917,789,"Shock Cabin","2.99"
21918,818,"Something Duck","5.99"
21919,426,"Home Pity","4.99"
21920,118,"Canyon Stock","0.99"
21921,79,"Blade Polish","0.99"
21922,286,"Enough Raging","2.99"
21923,95,"Breakfast Goldfinger","7.99"
21924,658,"Paris Weekend","2.99"
21925,155,"Cleopatra Devil","2.99"
21926,254,"Driver Annie","3.99"
21927,753,"Rush Goodfellas","4.99"
21928,234,"Disturbing Scarface","4.99"
21929,967,"Weekend Personal","2.99"
21930,630,"Notting Speakeasy","0.99"
21931,110,"Cabin Flash","3.99"
21932,730,"Ridgemont Submarine","5.99"
21933,460,"Innocent Usual","4.99"
21934,414,"Hellfighters Sierra","2.99"
21935,424,"Holocaust Highball","3.99"
21936,141,"Chicago North","7.99"
21937,438,"Human Graffiti","5.99"
21938,835,"Spy Mile","2.99"
21939,812,"Smoking Barbarella","1.99"
21940,842,"State Wasteland","6.99"
21941,972,"Whisperer Giant","6.99"
21942,328,"Forever Candidate","2.99"
21943,50,"Baked Cleopatra","6.99"
21944,17,"Alone Trip","1.99"
21945,673,"Personal Ladybugs","4.99"
21946,962,"Wasteland Divine","2.99"
21947,357,"Gilbert Pelican","2.99"
21948,167,"Coma Head","4.99"
21949,705,"Purple Movie","2.99"
21950,130,"Celebrity Horn","2.99"
21951,512,"League Hellfighters","4.99"
21952,471,"Island Exorcist","2.99"
21953,873,"Sweethearts Suspects","2.99"
21954,976,"Wind Phantom","1.99"
21955,851,"Straight Hours","6.99"
21956,91,"Bound Cheaper","2.99"
21957,550,"Maguire Apache","2.99"
21958,890,"Tights Dawn","1.99"
21959,949,"Volcano Texas","0.99"
21960,658,"Paris Weekend","3.99"
21961,456,"Inch Jet","4.99"
21962,327,"Fool Mockingbird","10.99"
21963,83,"Blues Instinct","2.99"
21964,724,"Remember Diary","4.99"
21965,461,"Insects Stone","0.99"
21966,678,"Pickup Driving","8.99"
21967,966,"Wedding Apollo","0.99"
21968,884,"Terminator Club","8.99"
21969,564,"Massage Image","6.99"
21970,578,"Million Ace","7.99"
21971,707,"Quest Mussolini","2.99"
21972,631,"Novocaine Flight","4.99"
21973,846,"Sting Personal","9.99"
21974,536,"Lovely Jingle","3.99"
21975,949,"Volcano Texas","0.99"
21976,656,"Papi Necklace","5.99"
21977,474,"Jade Bunch","2.99"
21978,132,"Chainsaw Uptown","0.99"
21979,859,"Sugar Wonka","7.99"
21980,6,"Agent Truman","6.99"
21981,271,"Easy Gladiator","6.99"
21982,121,"Carol Texas","2.99"
21983,948,"Voice Peach","3.99"
21984,600,"Motions Details","0.99"
21985,99,"Bringing Hysterical","2.99"
21986,675,"Phantom Glory","3.99"
21987,78,"Blackout Private","2.99"
21988,95,"Breakfast Goldfinger","7.99"
21989,351,"Gaslight Crusade","2.99"
21990,556,"Maltese Hope","6.99"
21991,71,"Bilko Anonymous","10.99"
21992,572,"Metropolis Coma","2.99"
21993,110,"Cabin Flash","2.99"
21994,62,"Bed Highball","3.99"
21995,435,"Hotel Happiness","4.99"
21996,380,"Greek Everyone","3.99"
21997,626,"Noon Papi","2.99"
21998,778,"Secrets Paradise","9.99"
21999,141,"Chicago North","4.99"
22000,281,"Encino Elf","0.99"
22001,117,"Candles Grapes","5.99"
22002,146,"Chitty Lock","2.99"
22003,735,"Robbers Joon","4.99"
22004,382,"Grit Clockwork","0.99"
22005,219,"Deep Crusade","4.99"
22006,788,"Ship Wonderland","2.99"
22007,703,"Punk Divorce","4.99"
22008,858,"Submarine Bed","5.99"
22009,641,"Orange Grapes","5.99"
22010,595,"Moon Bunch","0.99"
22011,682,"Pittsburgh Hunchback","4.99"
22012,461,"Insects Stone","5.99"
22013,777,"Secretary Rouge","4.99"
22014,846,"Sting Personal","10.99"
22015,56,"Barefoot Manchurian","2.99"
22016,305,"Fatal Haunted","2.99"
22017,184,"Core Suit","8.99"
22018,424,"Holocaust Highball","0.99"
22019,111,"Caddyshack Jedi","6.99"
22020,265,"Dying Maker","5.99"
22021,806,"Sleepy Japanese","5.99"
22022,471,"Island Exorcist","2.99"
22023,521,"Lies Treatment","4.99"
22024,30,"Anything Savannah","3.99"
22025,361,"Gleaming Jawbreaker","5.99"
22026,481,"Jekyll Frogmen","4.99"
22027,215,"Dawn Pond","8.99"
22028,748,"Rugrats Shakespeare","4.99"
22029,800,"Sinners Atlantis","4.99"
22030,52,"Ballroom Mockingbird","0.99"
22031,157,"Clockwork Paradise","1.99"
22032,730,"Ridgemont Submarine","5.99"
22033,481,"Jekyll Frogmen","2.99"
22034,51,"Balloon Homeward","6.99"
22035,71,"Bilko Anonymous","7.99"
22036,2,"Ace Goldfinger","8.99"
22037,468,"Invasion Cyclone","2.99"
22038,436,"Hours Rage","0.99"
22039,189,"Creatures Shakespeare","6.99"
22040,570,"Mermaid Insects","7.99"
22041,777,"Secretary Rouge","4.99"
22042,54,"Banger Pinocchio","0.99"
22043,958,"Wardrobe Phantom","5.99"
22044,980,"Wizard Coldblooded","6.99"
22045,458,"Indian Love","0.99"
22046,793,"Shrunk Divine","5.99"
22047,975,"Willow Tracy","2.99"
22048,819,"Song Hedwig","5.99"
22049,922,"Undefeated Dalmations","4.99"
22050,34,"Arabia Dogma","0.99"
22051,890,"Tights Dawn","1.99"
22052,338,"Frisco Forrest","5.99"
22053,317,"Fireball Philadelphia","3.99"
22054,917,"Tuxedo Mile","8.99"
22055,236,"Divine Resurrection","7.99"
22056,626,"Noon Papi","2.99"
22057,39,"Armageddon Lost","0.99"
22058,914,"Trouble Date","4.99"
22059,728,"Reunion Witches","0.99"
22060,813,"Smoochy Control","1.99"
22061,227,"Details Packer","4.99"
22062,17,"Alone Trip","0.99"
22063,456,"Inch Jet","4.99"
22064,421,"Holiday Games","5.99"
22065,69,"Beverly Outlaw","6.99"
22066,143,"Chill Luck","0.99"
22067,135,"Chance Resurrection","6.99"
22068,399,"Happiness United","2.99"
22069,334,"Freddy Storm","4.99"
22070,20,"Amelie Hellfighters","8.99"
22071,203,"Daisy Menagerie","4.99"
22072,518,"Liaisons Sweet","7.99"
22073,971,"Whale Bikini","8.99"
22074,816,"Snowman Rollercoaster","0.99"
22075,915,"Truman Crazy","4.99"
22076,702,"Pulp Beverly","4.99"
22077,207,"Dangerous Uptown","4.99"
22078,981,"Wolves Desire","0.99"
22079,942,"Vietnam Smoochy","0.99"
22080,672,"Perfect Groove","2.99"
22081,321,"Flash Wars","8.99"
22082,863,"Sun Confessions","3.99"
22083,617,"Natural Stock","5.99"
22084,426,"Home Pity","4.99"
22085,141,"Chicago North","5.99"
22086,11,"Alamo Videotape","1.99"
22087,222,"Desert Poseidon","4.99"
22088,306,"Feathers Metal","2.99"
22089,747,"Roxanne Rebel","0.99"
22090,568,"Memento Zoolander","6.99"
22091,987,"Words Hunter","3.99"
22092,621,"Network Peak","2.99"
22093,406,"Haunting Pianist","2.99"
22094,521,"Lies Treatment","5.99"
22095,984,"Wonderful Drop","2.99"
22096,129,"Cause Date","8.99"
22097,638,"Operation Operation","3.99"
22098,637,"Open African","4.99"
22099,214,"Daughter Madigan","6.99"
22100,532,"Loser Hustler","8.99"
22101,804,"Sleeping Suspects","4.99"
22102,706,"Queen Luke","6.99"
22103,281,"Encino Elf","0.99"
22104,993,"Wrong Behavior","2.99"
22105,815,"Snatchers Montezuma","3.99"
22106,619,"Neighbors Charade","5.99"
22107,743,"Room Roman","0.99"
22108,843,"Steel Santa","4.99"
22109,439,"Hunchback Impossible","4.99"
22110,1000,"Zorro Ark","7.99"
22111,725,"Requiem Tycoon","4.99"
22112,751,"Runaway Tenenbaums","0.99"
22113,90,"Boulevard Mob","6.99"
22114,91,"Bound Cheaper","4.99"
22115,51,"Balloon Homeward","3.99"
22116,489,"Juggler Hardly","1.99"
22117,1,"Academy Dinosaur","0.99"
22118,247,"Downhill Enough","1.99"
22119,319,"Fish Opus","4.99"
22120,26,"Annie Identity","0.99"
22121,266,"Dynamite Tarzan","2.99"
22122,247,"Downhill Enough","0.99"
22123,64,"Beethoven Exorcist","0.99"
22124,506,"Lady Stage","9.99"
22125,525,"Loathing Legally","0.99"
22126,961,"Wash Heavenly","4.99"
22127,798,"Silverado Goldfinger","9.99"
22128,280,"Empire Malkovich","2.99"
22129,423,"Hollywood Anonymous","0.99"
22130,870,"Swarm Gold","1.99"
22131,382,"Grit Clockwork","1.99"
22132,885,"Texas Watch","0.99"
22133,391,"Half Outfield","3.99"
22134,657,"Paradise Sabrina","2.99"
22135,374,"Graffiti Love","3.99"
22136,323,"Flight Lies","4.99"
22137,865,"Sunrise League","4.99"
22138,879,"Telegraph Voyage","8.99"
22139,274,"Egg Igby","2.99"
22140,729,"Rider Caddyshack","6.99"
22141,692,"Potluck Mixed","4.99"
22142,720,"Redemption Comforts","2.99"
